   6.40147182176045036930150675757725377E-0009,  -4.00000000000000000000000000000000000      
   3.21122455176868124149257436344349446E-0008,  -3.50000000000000000000000000000000000      
   1.65380854416472486002695500415041829E-0007,  -3.00000000000000000000000000000000000      
   8.83895570010376230597164519338993783E-0007,  -2.50000000000000000000000000000000000      
   4.97575391122690458462797577986138030E-0006,  -2.00000000000000000000000000000000000      
   2.98163512223578741091952581336599841E-0005,  -1.50000000000000000000000000000000000      
   1.77935115177926530132880862996152792E-0004,  -1.00000000000000000000000000000000000      
